season,player_name,receiving_yards,fantasy_pts,position,player_name_adp,pos_adp,team,adp,adp_formatted,times_drafted
2024,P.Mahomes,2.0,346.3799950927496,QB,,,,,,
2024,P.Nacua,1131.0,232.40000146627426,WR,,,,,,
2024,P.Ricard,22.0,11.199999988079071,FB,,,,,,
2024,P.Sewell,0.0,0.0,T,,,,,,
2024,P.Strong,104.0,35.200000301003456,RB,,,,,,
2024,P.Taylor,25.0,29.800000824034214,RB,,,,,,
2024,P.Washington,390.0,89.00000041723251,WR,,,,,,
2024,Q.Johnston,711.0,174.70000140368938,WR,,,,,,
2024,Q.Morris,36.0,14.599999979138374,TE,,,,,,
2024,R.Ali,0.0,3.100000038743019,RB,,,,,,
2024,R.Bateman,846.0,201.6000007390976,WR,,,,,,
2024,R.Bell,22.0,4.200000047683716,WR,,,,,,
2024,R.Blackshear,0.0,8.000000357627869,RB,,,,,,
2024,R.Chosen,5.0,1.5,WR,,,,,,
2024,R.Cracraft,66.0,13.600000023841858,WR,,,,,,
2024,R.Davis,189.0,125.70000062137842,RB,,,,,,
2024,R.Dixon,0.0,0.7199999615550041,P,,,,,,
2024,R.Doubs,614.0,133.40000176429749,WR,,,,,,
2024,R.Dowdle,249.0,201.80000242590904,RB,,,,,,
2024,R.Dwelley,5.0,1.5,TE,,,,,,
2024,R.Flournoy,102.0,20.19999998807907,WR,,,,,,
2024,R.Gilliam,0.0,0.7000000178813934,FB,,,,,,
2024,R.Jarrett,124.0,21.400000274181366,WR,,,,,,
2024,R.Johnson,104.0,77.40000031888485,RB,,,,,,
2024,R.Keyton,7.0,1.699999988079071,WR,,,,,,
2024,R.McCloud,686.0,144.50000093877316,WR,,,,,,
2024,R.McLeod,0.0,0.0,FS,,,,,,
2024,R.Miller,128.0,36.80000026524067,WR,,,,,,
2024,R.Mostert,161.0,74.9000003784895,RB,,,,,,
2024,R.Odunze,734.0,146.90000112354755,WR,,,,,,
2024,R.Pearsall,400.0,93.50000095367432,WR,,,,,,
2024,R.Rice,288.0,64.90000019222498,WR,,,,,,
2024,R.Rivers,34.0,19.100000500679016,RB,,,,,,
2024,R.Shaheed,349.0,75.80000121891499,WR,,,,,,
2024,R.Stevenson,168.0,177.9000023379922,RB,,,,,,
2024,R.White,407.0,209.10000094026327,RB,,,,,,
2024,R.Wilson,0.0,200.17999777942896,QB,,,,,,
2024,R.Woods,225.0,44.50000063329935,WR,,,,,,
2024,S.Barkley,353.0,451.7000057846308,RB,,,,,,
2024,S.Darnold,0.0,329.6599963530898,QB,,,,,,
2024,S.Diggs,496.0,121.92000111937523,WR,,,,,,
2024,S.Fehoko,106.0,16.600000143051147,WR,,,,,,
2024,S.Franklin,0.0,0.0,SS,,,,,,
2024,S.Howell,0.0,-0.8400000184774399,QB,,,,,,
2024,S.Hubbard,2.0,7.200000002980232,DE,,,,,,
2024,S.LaPorta,777.0,191.70000159740448,TE,,,,,,
2024,S.Matlock,28.0,6.80000002682209,FB,,,,,,
2024,S.McCormick,29.0,27.200000323355198,RB,,,,,,
2024,S.Miller,69.0,11.900000095367432,WR,,,,,,
2024,S.Moore,0.0,0.0,WR,,,,,,
2024,S.Perine,339.0,84.9000004902482,RB,,,,,,
2024,S.Rattler,0.0,73.279998421669,QB,,,,,,
2024,S.Shepard,334.0,78.30000093579292,WR,,,,,,
2024,S.Sims,4.0,2.9000000059604645,WR,,,,,,
2024,S.Smartt,208.0,36.80000025033951,TE,,,,,,
2024,S.Sullivan,0.0,0.0,TE,,,,,,
2024,S.Thompson,0.0,7.879999548196793,QB,,,,,,
2024,S.Tucker,109.0,68.70000097155571,RB,,,,,,
2024,S.Vaki,37.0,8.100000083446503,RB,,,,,,
2024,S.Zylstra,22.0,3.200000047683716,TE,,,,,,
2024,T.Allgeier,88.0,104.20000167936087,RB,,,,,,
2024,T.Atwell,580.0,101.7000008225441,WR,,,,,,
2024,T.Badie,-2.0,12.200000032782555,RB,,,,,,
2024,T.Bagent,0.0,-0.2600000351667404,QB,,,,,,
2024,T.Benson,59.0,47.00000074505806,RB,,,,,,
2024,T.Bigsby,54.0,131.0000013783574,RB,,,,,,
2024,T.Boyd,390.0,78.30000066757202,WR,,,,,,
2024,T.Boyle,0.0,13.939999990165234,QB,,,,,,
2024,T.Bridgewater,0.0,0.11999999731779099,QB,,,,,,
2024,T.Burks,34.0,7.500000111758709,WR,,,,,,
2024,T.Chandler,42.0,28.400000050663948,RB,,,,,,
2024,T.Conklin,449.0,119.90000092983246,TE,,,,,,
2024,T.Conner,16.0,4.600000001490116,WR,,,,,,
2024,T.Davis-Price,0.0,0.699999988079071,RB,,,,,,
2024,T.DeVito,0.0,13.480000019073486,QB,,,,,,
2024,T.Decker,0.0,0.0,T,,,,,,
2024,T.Dell,667.0,140.00000163912773,WR,,,,,,
2024,T.Etienne,254.0,132.20000164210796,RB,,,,,,
2024,T.Fisk,54.0,13.400000013411045,TE,,,,,,
2024,T.Franklin,317.0,80.50000048428774,WR,,,,,,
2024,T.Goodson,61.0,44.40000016987324,RB,,,,,,
2024,T.Heinicke,0.0,3.120000034570694,QB,,,,,,
2024,T.Higbee,178.0,55.80000025033951,TE,,,,,,
2024,T.Higgins,911.0,224.10000157356262,WR,,,,,,
2024,T.Hill,1146.0,322.540001578629,WR,,,,,,
2024,T.Hockenson,519.0,103.90000158548355,TE,,,,,,
2024,T.Homer,11.0,6.400000035762787,RB,,,,,,
2024,T.Hudson,154.0,40.50000039488077,TE,,,,,,
2024,T.Huntley,0.0,64.65999990701675,QB,,,,,,
2024,T.Irwin,15.0,4.500000029802322,WR,,,,,,
2024,T.Jennings,0.0,3.3000000715255737,RB,,,,,,
2024,T.Johnson,940.0,243.7000021263957,RB,,,,,,
2024,T.Jones,41.0,18.600000023841858,WR,,,,,,
2024,T.Kelce,998.0,233.9000018015504,TE,,,,,,
2024,T.Kennedy,0.0,0.0,WR,,,,,,
2024,T.Kraft,733.0,171.9000018686056,TE,,,,,,
2024,T.Lance,0.0,12.740000382065773,QB,,,,,,
2024,T.Lawrence,0.0,141.69999811053276,QB,,,,,,
2024,T.Lockett,600.0,121.00000029802322,WR,,,,,,
2024,T.Marshall,41.0,7.099999964237213,WR,,,,,,
2024,T.Martin,49.0,11.900000095367432,WR,,,,,,
2024,T.McAllister,0.0,1.100000023841858,RB,,,,,,
2024,T.McBride,1146.0,243.80000181496143,TE,,,,,,
2024,T.McKee,0.0,28.82000007480383,QB,,,,,,
2024,T.McLaurin,1323.0,324.5000015050173,WR,,,,,,
2024,T.Palmer,172.0,35.200000405311584,WR,,,,,,
2024,T.Patrick,416.0,93.60000115633011,WR,,,,,,
2024,T.Pollard,238.0,202.70000198483467,RB,,,,,,
2024,T.Reiman,37.0,9.700000025331974,TE,,,,,,
2024,T.Scott,6.0,8.600000001490116,T,,,,,,
2024,T.Sermon,99.0,53.8000003695488,RB,,,,,,
2024,T.Shavers,69.0,13.900000095367432,WR,,,,,,
2024,T.Sherfield,91.0,25.100000143051147,WR,,,,,,
2024,T.Smith,0.0,1.0,G,,,,,,
2024,T.Spears,224.0,113.60000084340572,RB,,,,,,
2024,T.Tagovailoa,0.0,181.5799957215786,QB,,,,,,
2024,T.Taylor,11.0,20.159999907016754,QB,,,,,,
2024,T.Thomas,0.0,-0.20000000298023224,CB,,,,,,
2024,T.Thornton,47.0,8.700000047683716,WR,,,,,,
2024,T.Tracy,284.0,186.30000177025795,RB,,,,,,
2024,T.Tremble,234.0,58.4000004529953,TE,,,,,,
2024,T.Tucker,539.0,129.3000009059906,WR,,,,,,
2024,T.Wallace,241.0,43.10000033676624,WR,,,,,,
2024,T.Way,0.0,0.9199999570846558,P,,,,,,
2024,V.Jefferson,313.0,75.30000100284815,WR,,,,,,
2024,V.Jones,8.0,2.900000035762787,RB,,,,,,
2024,V.Lowe,4.0,7.4000000059604645,T,,,,,,
2024,W.Dissly,497.0,113.70000141859055,TE,,,,,,
2024,W.Levis,0.0,129.93999880552292,QB,,,,,,
2024,W.Mallory,29.0,6.899999976158142,TE,,,,,,
2024,W.Morris,1.0,7.100000001490116,T,,,,,,
2024,W.Robinson,699.0,182.7000005543232,WR,,,,,,
2024,W.Shipley,35.0,29.400000423192978,RB,,,,,,
2024,X.Gipson,39.0,16.40000009536743,WR,,,,,,
2024,X.Hutchinson,203.0,37.30000078678131,WR,,,,,,
2024,X.Legette,497.0,125.10000039637089,WR,,,,,,
2024,X.Smith,6.0,6.200000047683716,WR,,,,,,
2024,X.Weaver,0.0,0.0,WR,,,,,,
2024,X.Worthy,925.0,253.70000046491623,WR,,,,,,
2024,Z.Charbonnet,308.0,183.70000196248293,RB,,,,,,
2024,Z.Davidson,5.0,1.5,TE,,,,,,
2024,Z.Ertz,809.0,212.90000200271606,TE,,,,,,
2024,Z.Flowers,1059.0,209.50000144541264,WR,,,,,,
2024,Z.Jones,84.0,16.399999976158142,WR,,,,,,
2024,Z.Moss,187.0,83.90000058710575,RB,,,,,,
2024,Z.White,30.0,33.300000347197056,RB,,,,,,
